"month","day","year","business_id","risk_category","inspection_score","zipcode","latitude","longitude"
5,23,2018,66768,"Low Risk",96,94133,37.801109,-122.407756
10,20,2016,66808,"Moderate Risk",88,94109,37.783196,-122.420985
6,14,2017,66808,"Low Risk",91,94109,37.783196,-122.420985
7,13,2018,66808,"Low Risk",96,94109,37.783196,-122.420985
4,24,2019,66808,"Moderate Risk",92,94109,37.783196,-122.420985
4,24,2019,66808,"Low Risk",92,94109,37.783196,-122.420985
4,24,2019,66808,"Low Risk",92,94109,37.783196,-122.420985
2,26,2019,66817,"None",100,94110,37.751678,-122.41
3,15,2017,66874,"Moderate Risk",58,94133,37.79607,-122.405846
11,30,2017,66874,"Moderate Risk",78,94133,37.79607,-122.405846
11,30,2017,66874,"Low Risk",78,94133,37.79607,-122.405846
1,4,2019,66874,"Moderate Risk",86,94133,37.79607,-122.405846
1,4,2019,66874,"Moderate Risk",86,94133,37.79607,-122.405846
1,4,2019,66874,"Moderate Risk",86,94133,37.79607,-122.405846
6,22,2017,66896,"Low Risk",94,94123,37.797978,-122.428754
11,17,2017,66896,"Moderate Risk",96,94123,37.797978,-122.428754
10,5,2017,66900,"Moderate Risk",77,94110,37.752768,-122.410392
10,5,2017,66900,"Low Risk",77,94110,37.752768,-122.410392
10,5,2017,66900,"Low Risk",77,94110,37.752768,-122.410392
4,30,2019,66900,"Low Risk",81,94110,37.752768,-122.410392
10,26,2016,66901,"Moderate Risk",86,94118,37.781198,-122.462511
10,26,2016,66901,"Low Risk",86,94118,37.781198,-122.462511
10,26,2016,66901,"Low Risk",86,94118,37.781198,-122.462511
6,20,2019,66901,"Low Risk",81,94118,37.781198,-122.462511
6,20,2019,66901,"Moderate Risk",81,94118,37.781198,-122.462511
1,18,2017,66902,"Low Risk",90,94107,37.757114,-122.388034
11,14,2017,66925,"Moderate Risk",89,94107,37.777504,-122.406948
7,24,2017,66961,"Low Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Moderate Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Moderate Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Moderate Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Moderate Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Moderate Risk",57,94110,37.764665,-122.419558
7,24,2017,66961,"Low Risk",57,94110,37.764665,-122.419558
4,16,2018,66961,"Moderate Risk",88,94110,37.764665,-122.419558
3,12,2018,66963,"Low Risk",94,94103,37.770384,-122.404291
8,13,2019,66963,"Low Risk",94,94103,37.770384,-122.404291
11,15,2018,66972,"Low Risk",96,94121,37.781585,-122.492793
2,26,2018,66988,"Moderate Risk",87,94133,37.801068,-122.409267
5,29,2019,66988,"Moderate Risk",81,94133,37.801068,-122.409267
5,29,2019,66988,"Moderate Risk",81,94133,37.801068,-122.409267
5,29,2019,66988,"High Risk",81,94133,37.801068,-122.409267
7,21,2017,66990,"Low Risk",92,94121,37.782103,-122.482089
7,17,2018,66990,"Moderate Risk",84,94121,37.782103,-122.482089
10,5,2016,66992,"High Risk",86,94115,37.785227,-122.431472
10,5,2016,66992,"High Risk",86,94115,37.785227,-122.431472
1,3,2018,66999,"Low Risk",84,94123,37.800344,-122.439697
1,3,2018,66999,"Low Risk",84,94123,37.800344,-122.439697
8,9,2019,66999,"Low Risk",81,94123,37.800344,-122.439697
12,2,2016,67043,"Moderate Risk",90,94121,37.780068,-122.487241
9,6,2017,67043,"Moderate Risk",78,94121,37.780068,-122.487241
9,6,2017,67043,"High Risk",78,94121,37.780068,-122.487241
8,16,2018,67043,"Moderate Risk",83,94121,37.780068,-122.487241
8,16,2018,67043,"Low Risk",83,94121,37.780068,-122.487241
4,3,2019,67043,"Moderate Risk",83,94121,37.780068,-122.487241
10,26,2016,67063,"Low Risk",90,94102,37.789118,-122.409048
7,5,2017,67063,"High Risk",72,94102,37.789118,-122.409048
5,2,2018,67063,"Low Risk",92,94102,37.789118,-122.409048
3,14,2019,67067,"Moderate Risk",92,94133,37.799293,-122.407334
9,11,2019,67067,"Moderate Risk",88,94133,37.799293,-122.407334
9,11,2019,67067,"Moderate Risk",88,94133,37.799293,-122.407334
6,27,2019,67075,"Low Risk",88,94122,37.760338,-122.508241
2,28,2017,67093,"Moderate Risk",92,94121,37.783563,-122.493134
9,24,2018,67093,"Low Risk",98,94121,37.783563,-122.493134
4,25,2019,67093,"Low Risk",90,94121,37.783563,-122.493134
4,19,2018,67123,"High Risk",89,94103,37.764758,-122.424872
1,15,2019,67123,"Moderate Risk",92,94103,37.764758,-122.424872
1,25,2018,67149,"Low Risk",92,94123,37.800258,-122.440894
1,10,2017,67154,"Low Risk",86,94116,37.739065,-122.479769
1,10,2017,67154,"Low Risk",86,94116,37.739065,-122.479769
1,10,2017,67154,"Moderate Risk",86,94116,37.739065,-122.479769
7,12,2018,67154,"Moderate Risk",88,94116,37.739065,-122.479769
6,13,2019,67176,"Moderate Risk",90,94111,37.794588,-122.399642
7,31,2017,67182,"Low Risk",96,94103,37.767525,-122.410737
7,31,2017,67182,"Low Risk",96,94103,37.767525,-122.410737
5,9,2018,67182,"Moderate Risk",96,94103,37.767525,-122.410737
7,10,2019,67182,"High Risk",86,94103,37.767525,-122.410737
1,17,2019,67187,"Low Risk",92,94133,37.807923,-122.417887
1,17,2019,67187,"Low Risk",92,94133,37.807923,-122.417887
6,1,2018,67218,"Low Risk",90,94133,37.807127,-122.409464
6,5,2018,67235,"Moderate Risk",86,94118,37.782784,-122.467159
6,5,2018,67235,"Low Risk",86,94118,37.782784,-122.467159
4,17,2019,67235,"High Risk",83,94118,37.782784,-122.467159
4,17,2019,67235,"Low Risk",83,94118,37.782784,-122.467159
9,14,2017,67237,"High Risk",84,94107,37.749871,-122.405648
9,14,2017,67237,"Low Risk",84,94107,37.749871,-122.405648
9,14,2018,67237,"Moderate Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"High Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"Moderate Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"High Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"Low Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"Low Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"Low Risk",51,94107,37.749871,-122.405648
9,14,2018,67237,"Moderate Risk",51,94107,37.749871,-122.405648
4,30,2018,67246,"High Risk",91,94102,37.782463,-122.419094
4,30,2018,67250,"Low Risk",98,94102,37.782463,-122.419094
1,4,2018,67276,"Moderate Risk",94,94123,37.798624,-122.437525
2,8,2018,67330,"Moderate Risk",88,94122,37.763891,-122.468805
2,8,2018,67330,"Moderate Risk",88,94122,37.763891,-122.468805
2,8,2018,67330,"Low Risk",88,94122,37.763891,-122.468805
2,8,2018,67330,"Low Risk",88,94122,37.763891,-122.468805
4,8,2019,67330,"Low Risk",85,94122,37.763891,-122.468805
9,28,2017,67359,"Moderate Risk",88,94123,37.800158,-122.433794
9,28,2017,67359,"Moderate Risk",88,94123,37.800158,-122.433794
9,28,2017,67359,"Moderate Risk",88,94123,37.800158,-122.433794
3,27,2018,67359,"Low Risk",90,94123,37.800158,-122.433794
4,30,2019,67359,"High Risk",82,94123,37.800158,-122.433794
3,8,2018,67371,"Low Risk",80,94122,37.760318,-122.466321
3,8,2018,67371,"Moderate Risk",80,94122,37.760318,-122.466321
9,19,2017,67427,"Low Risk",98,94109,37.788603,-122.420737
3,20,2018,67427,"Low Risk",98,94109,37.788603,-122.420737
3,31,2017,67446,"High Risk",79,94105,37.792577,-122.393992
3,31,2017,67446,"Low Risk",79,94105,37.792577,-122.393992
3,31,2017,67446,"Low Risk",79,94105,37.792577,-122.393992
2,11,2019,67446,"High Risk",65,94105,37.792577,-122.393992
2,11,2019,67446,"Moderate Risk",65,94105,37.792577,-122.393992
2,11,2019,67446,"High Risk",65,94105,37.792577,-122.393992
1,26,2017,67448,"Low Risk",80,94124,37.741829,-122.388098
4,18,2019,67448,"Moderate Risk",75,94124,37.741829,-122.388098
4,18,2019,67448,"High Risk",75,94124,37.741829,-122.388098
4,20,2017,67489,"Low Risk",94,94112,37.716105,-122.440422
1,13,2017,67495,"Low Risk",91,94110,37.760192,-122.413792
10,2,2019,67495,"High Risk",85,94110,37.760192,-122.413792
10,2,2019,67495,"Moderate Risk",85,94110,37.760192,-122.413792
2,21,2018,67510,"Low Risk",79,94105,37.788864,-122.394613
8,29,2019,67510,"Moderate Risk",77,94105,37.788864,-122.394613
8,29,2019,67510,"Moderate Risk",77,94105,37.788864,-122.394613
8,29,2019,67510,"Low Risk",77,94105,37.788864,-122.394613
8,29,2019,67510,"Moderate Risk",77,94105,37.788864,-122.394613
9,25,2017,67554,"Low Risk",75,94112,37.723532,-122.435636
7,17,2018,67554,"Moderate Risk",73,94112,37.723532,-122.435636
7,17,2018,67554,"Low Risk",73,94112,37.723532,-122.435636
7,17,2018,67554,"Moderate Risk",73,94112,37.723532,-122.435636
7,17,2018,67554,"Moderate Risk",73,94112,37.723532,-122.435636
7,17,2018,67554,"Moderate Risk",73,94112,37.723532,-122.435636
7,17,2018,67554,"Low Risk",73,94112,37.723532,-122.435636
2,1,2017,67558,"Moderate Risk",94,94103,37.774722,-122.406761
3,14,2018,67558,"Moderate Risk",94,94103,37.774722,-122.406761
6,6,2019,67558,"Low Risk",94,94103,37.774722,-122.406761
6,6,2019,67558,"Low Risk",94,94103,37.774722,-122.406761
6,6,2019,67558,"Low Risk",94,94103,37.774722,-122.406761
11,8,2016,67564,"Moderate Risk",59,94109,37.787691,-122.413717
11,8,2016,67564,"High Risk",59,94109,37.787691,-122.413717
11,8,2016,67564,"High Risk",59,94109,37.787691,-122.413717
11,8,2016,67564,"Low Risk",59,94109,37.787691,-122.413717
11,8,2016,67564,"High Risk",59,94109,37.787691,-122.413717
8,4,2017,67564,"Moderate Risk",67,94109,37.787691,-122.413717
8,4,2017,67564,"Low Risk",67,94109,37.787691,-122.413717
1,31,2019,67564,"Low Risk",74,94109,37.787691,-122.413717
1,31,2019,67564,"High Risk",74,94109,37.787691,-122.413717
1,31,2019,67564,"Low Risk",74,94109,37.787691,-122.413717
8,26,2019,67564,"High Risk",82,94109,37.787691,-122.413717
8,26,2019,67564,"Low Risk",82,94109,37.787691,-122.413717
12,12,2016,67565,"Moderate Risk",81,94116,37.742703,-122.482819
8,28,2017,67565,"Moderate Risk",84,94116,37.742703,-122.482819
8,28,2017,67565,"Moderate Risk",84,94116,37.742703,-122.482819
8,28,2017,67565,"Moderate Risk",84,94116,37.742703,-122.482819
8,29,2018,67565,"Low Risk",88,94116,37.742703,-122.482819
8,29,2018,67565,"Moderate Risk",88,94116,37.742703,-122.482819
1,4,2017,67567,"Moderate Risk",94,94116,37.742678,-122.484682
2,28,2018,67567,"Low Risk",92,94116,37.742678,-122.484682
2,28,2018,67567,"Moderate Risk",92,94116,37.742678,-122.484682
11,3,2016,67584,"Low Risk",90,94132,37.721453,-122.48629
2,16,2017,67587,"Moderate Risk",90,94117,37.769803,-122.448357
6,13,2018,67587,"Low Risk",96,94117,37.769803,-122.448357
6,13,2018,67587,"Low Risk",96,94117,37.769803,-122.448357
9,23,2019,67602,"Moderate Risk",90,94103,37.784317,-122.407563
9,23,2019,67602,"Moderate Risk",90,94103,37.784317,-122.407563
8,29,2019,67690,"Moderate Risk",96,94114,37.751648,-122.428783
11,14,2016,67754,"Moderate Risk",86,94108,37.794597,-122.404777
11,14,2016,67754,"Low Risk",86,94108,37.794597,-122.404777
2,13,2018,67754,"Low Risk",96,94108,37.794597,-122.404777
12,5,2016,67788,"Moderate Risk",84,94108,37.793669,-122.404578
3,13,2019,67788,"High Risk",82,94108,37.793669,-122.404578
3,13,2019,67788,"High Risk",82,94108,37.793669,-122.404578
12,5,2016,67869,"Low Risk",94,94118,37.777157,-122.464045
9,1,2017,67869,"High Risk",81,94118,37.777157,-122.464045
9,1,2017,67869,"Moderate Risk",81,94118,37.777157,-122.464045
9,19,2018,67869,"High Risk",84,94118,37.777157,-122.464045
5,14,2019,67869,"Low Risk",96,94118,37.777157,-122.464045
4,26,2018,67895,"High Risk",86,94110,37.747114,-122.410459
4,22,2019,67895,"Low Risk",90,94110,37.747114,-122.410459
4,22,2019,67895,"Moderate Risk",90,94110,37.747114,-122.410459
2,3,2017,67911,"Moderate Risk",94,94111,37.795225,-122.39377
9,22,2017,67917,"None",100,94108,37.795057,-122.404876
10,3,2018,67923,"High Risk",89,94124,37.73434,-122.390559
11,17,2017,67982,"Low Risk",87,94103,37.784848,-122.406892
11,17,2017,67982,"High Risk",87,94103,37.784848,-122.406892
11,17,2017,67982,"Moderate Risk",87,94103,37.784848,-122.406892
1,16,2019,67982,"High Risk",85,94103,37.784848,-122.406892
12,12,2016,68018,"None",100,94110,37.736078,-122.424108
3,6,2018,68018,"Moderate Risk",96,94110,37.736078,-122.424108
4,11,2019,68018,"Low Risk",90,94110,37.736078,-122.424108
4,11,2019,68018,"Moderate Risk",90,94110,37.736078,-122.424108
8,4,2017,68036,"Moderate Risk",92,94108,37.789763,-122.411787
2,26,2019,68036,"Low Risk",75,94108,37.789763,-122.411787
2,26,2019,68036,"High Risk",75,94108,37.789763,-122.411787
2,26,2019,68036,"Low Risk",75,94108,37.789763,-122.411787
9,30,2019,68036,"Low Risk",92,94108,37.789763,-122.411787
9,30,2019,68036,"Moderate Risk",92,94108,37.789763,-122.411787
5,1,2018,68037,"Low Risk",81,94107,37.776002,-122.392958
5,1,2018,68037,"Low Risk",81,94107,37.776002,-122.392958
5,1,2018,68037,"Moderate Risk",81,94107,37.776002,-122.392958
11,15,2017,68042,"Moderate Risk",75,94133,37.796828,-122.407804
11,15,2017,68042,"Low Risk",75,94133,37.796828,-122.407804
10,25,2018,68045,"Moderate Risk",92,94117,37.771937,-122.431934
11,2,2016,68070,"Moderate Risk",89,94104,37.789575,-122.401091
5,13,2019,68070,"Moderate Risk",75,94104,37.789575,-122.401091
5,13,2019,68070,"Moderate Risk",75,94104,37.789575,-122.401091
5,13,2019,68070,"High Risk",75,94104,37.789575,-122.401091
7,16,2019,68079,"Low Risk",98,94114,37.751058,-122.438272
8,3,2017,68089,"Low Risk",88,94124,37.744062,-122.404475
5,6,2019,68089,"Low Risk",94,94124,37.744062,-122.404475
5,6,2019,68089,"Low Risk",94,94124,37.744062,-122.404475
3,13,2019,68104,"Low Risk",88,94103,37.783841,-122.403325
3,13,2019,68104,"Low Risk",88,94103,37.783841,-122.403325
8,22,2019,68121,"Low Risk",80,94116,37.742933,-122.477599
1,10,2017,68130,"Moderate Risk",77,94117,37.772748,-122.437414
1,10,2017,68130,"High Risk",77,94117,37.772748,-122.437414
1,10,2017,68130,"Low Risk",77,94117,37.772748,-122.437414
5,23,2018,68130,"Low Risk",79,94117,37.772748,-122.437414
5,17,2019,68130,"Moderate Risk",79,94117,37.772748,-122.437414
10,16,2017,68131,"High Risk",72,94124,37.734652,-122.390872
2,12,2019,68131,"Moderate Risk",88,94124,37.734652,-122.390872
2,12,2019,68131,"Low Risk",88,94124,37.734652,-122.390872
2,12,2019,68131,"Low Risk",88,94124,37.734652,-122.390872
9,26,2019,68131,"Moderate Risk",88,94124,37.734652,-122.390872
9,26,2019,68131,"Low Risk",88,94124,37.734652,-122.390872
3,5,2018,68152,"High Risk",93,94115,37.783704,-122.432824
7,25,2018,68159,"Moderate Risk",88,94127,37.744127,-122.453593
5,10,2017,68160,"High Risk",68,94109,37.789073,-122.423784
5,10,2017,68160,"Low Risk",68,94109,37.789073,-122.423784
5,10,2017,68160,"Moderate Risk",68,94109,37.789073,-122.423784
11,7,2018,68160,"Low Risk",70,94109,37.789073,-122.423784
11,7,2018,68160,"Moderate Risk",70,94109,37.789073,-122.423784
6,24,2019,68160,"Low Risk",78,94109,37.789073,-122.423784
1,10,2017,68173,"Low Risk",96,94110,37.752468,-122.415332
1,8,2018,68173,"Moderate Risk",94,94110,37.752468,-122.415332
1,8,2018,68173,"Low Risk",94,94110,37.752468,-122.415332
3,25,2019,68173,"Low Risk",94,94110,37.752468,-122.415332
8,22,2019,68173,"Low Risk",94,94110,37.752468,-122.415332
8,22,2019,68173,"Moderate Risk",94,94110,37.752468,-122.415332
10,11,2016,68189,"Low Risk",89,94110,37.752308,-122.417962
10,11,2016,68189,"High Risk",89,94110,37.752308,-122.417962
10,2,2017,68189,"Moderate Risk",92,94110,37.752308,-122.417962
5,10,2018,68189,"Moderate Risk",86,94110,37.752308,-122.417962
5,10,2018,68189,"Moderate Risk",86,94110,37.752308,-122.417962
5,2,2019,68189,"Moderate Risk",88,94110,37.752308,-122.417962
4,16,2019,68196,"Low Risk",98,94121,37.779613,-122.493349
2,2,2017,68219,"Moderate Risk",94,94112,37.722162,-122.436695
8,29,2019,68219,"Low Risk",96,94112,37.722162,-122.436695
3,8,2017,68247,"Low Risk",90,94105,37.788426,-122.399371
3,19,2019,68247,"Low Risk",87,94105,37.788426,-122.399371
3,19,2019,68247,"Moderate Risk",87,94105,37.788426,-122.399371
3,19,2019,68247,"High Risk",87,94105,37.788426,-122.399371
8,7,2019,68247,"Low Risk",84,94105,37.788426,-122.399371
5,10,2018,68249,"Low Risk",87,94105,37.794347,-122.394932
5,10,2018,68249,"Moderate Risk",87,94105,37.794347,-122.394932
3,11,2019,68249,"Moderate Risk",85,94105,37.794347,-122.394932
8,7,2019,68249,"High Risk",89,94105,37.794347,-122.394932
10,26,2016,68258,"Moderate Risk",96,94109,37.786928,-122.426964
10,17,2016,68259,"Low Risk",96,94121,37.775752,-122.497655
5,7,2019,68259,"Low Risk",94,94121,37.775752,-122.497655
7,10,2018,68283,"None",100,94133,37.80824,-122.410189
11,28,2017,68294,"Moderate Risk",87,94103,37.785187,-122.406482
12,12,2018,68294,"Moderate Risk",96,94103,37.785187,-122.406482
12,18,2017,68295,"Low Risk",94,94102,37.787096,-122.404274
1,4,2019,68295,"Moderate Risk",96,94102,37.787096,-122.404274
5,4,2017,68298,"Moderate Risk",94,94103,37.777168,-122.416702
1,20,2017,68320,"Moderate Risk",72,94105,37.789814,-122.398789
7,15,2019,68320,"Low Risk",85,94105,37.789814,-122.398789
7,15,2019,68320,"Low Risk",85,94105,37.789814,-122.398789
7,15,2019,68320,"Moderate Risk",85,94105,37.789814,-122.398789
11,3,2017,68331,"Moderate Risk",88,94123,37.800508,-122.438824
9,12,2017,68345,"Moderate Risk",96,94111,37.794643,-122.401395
3,12,2019,68345,"Low Risk",87,94111,37.794643,-122.401395
10,16,2017,68351,"High Risk",86,94104,37.791456,-122.400716
4,8,2019,68351,"Moderate Risk",89,94104,37.791456,-122.400716
11,14,2016,68352,"Low Risk",92,94115,37.788248,-122.446674
11,14,2016,68352,"Low Risk",92,94115,37.788248,-122.446674
6,11,2018,68352,"Low Risk",92,94115,37.788248,-122.446674
6,17,2019,68352,"Moderate Risk",96,94115,37.788248,-122.446674
5,2,2018,68353,"Moderate Risk",96,94108,37.789277,-122.405324
8,21,2019,68353,"Low Risk",91,94108,37.789277,-122.405324
8,21,2019,68353,"High Risk",91,94108,37.789277,-122.405324
12,6,2017,68356,"None",100,94111,37.796095,-122.404063
5,9,2019,68356,"Moderate Risk",92,94111,37.796095,-122.404063
3,29,2019,68360,"Moderate Risk",90,94102,37.786787,-122.413329
1,9,2017,68366,"Moderate Risk",77,94103,37.766324,-122.417565
7,12,2018,68366,"Low Risk",96,94103,37.766324,-122.417565
6,6,2019,68366,"Low Risk",92,94103,37.766324,-122.417565
1,23,2017,68394,"Moderate Risk",90,94110,37.763628,-122.416652
1,23,2017,68394,"Moderate Risk",90,94110,37.763628,-122.416652
3,1,2018,68394,"High Risk",85,94110,37.763628,-122.416652
3,1,2018,68394,"Moderate Risk",85,94110,37.763628,-122.416652
5,24,2017,68403,"High Risk",71,94121,37.77554,-122.502142
5,24,2017,68403,"Moderate Risk",71,94121,37.77554,-122.502142
5,24,2017,68403,"Low Risk",71,94121,37.77554,-122.502142
5,24,2017,68403,"Low Risk",71,94121,37.77554,-122.502142
6,25,2018,68403,"Low Risk",75,94121,37.77554,-122.502142
6,25,2018,68403,"Low Risk",75,94121,37.77554,-122.502142
6,25,2018,68403,"Low Risk",75,94121,37.77554,-122.502142
6,25,2018,68403,"Moderate Risk",75,94121,37.77554,-122.502142
11,8,2016,68430,"Moderate Risk",92,94103,37.784103,-122.403669
11,8,2016,68430,"Moderate Risk",92,94103,37.784103,-122.403669
6,13,2018,68430,"Moderate Risk",92,94103,37.784103,-122.403669
7,24,2019,68430,"Low Risk",92,94103,37.784103,-122.403669
2,12,2019,68431,"Low Risk",88,94107,37.771742,-122.401677
10,12,2017,68442,"Low Risk",78,94104,37.791458,-122.403787
10,12,2017,68442,"High Risk",78,94104,37.791458,-122.403787
2,21,2019,68442,"Moderate Risk",88,94104,37.791458,-122.403787
2,26,2018,68451,"High Risk",74,94103,37.784548,-122.40419
9,19,2018,68451,"Moderate Risk",88,94103,37.784548,-122.40419
7,24,2019,68451,"Moderate Risk",92,94103,37.784548,-122.40419
6,25,2018,68454,"Low Risk",76,94115,37.785639,-122.429841
6,25,2018,68454,"High Risk",76,94115,37.785639,-122.429841
5,21,2018,68467,"None",100,94118,37.782939,-122.465631
5,1,2019,68467,"None",100,94118,37.782939,-122.465631
3,29,2017,68483,"Moderate Risk",87,94110,37.752777,-122.410262
3,29,2017,68483,"High Risk",87,94110,37.752777,-122.410262
3,29,2017,68483,"Low Risk",87,94110,37.752777,-122.410262
10,5,2017,68483,"Moderate Risk",86,94110,37.752777,-122.410262
10,5,2017,68483,"Moderate Risk",86,94110,37.752777,-122.410262
6,12,2018,68483,"Low Risk",90,94110,37.752777,-122.410262
6,12,2018,68483,"Moderate Risk",90,94110,37.752777,-122.410262
4,30,2019,68483,"Moderate Risk",87,94110,37.752777,-122.410262
4,30,2019,68483,"High Risk",87,94110,37.752777,-122.410262
4,30,2019,68483,"Low Risk",87,94110,37.752777,-122.410262
10,17,2016,68493,"Low Risk",81,94121,37.775705,-122.496453
10,17,2016,68493,"Moderate Risk",81,94121,37.775705,-122.496453
10,17,2016,68493,"Low Risk",81,94121,37.775705,-122.496453
2,12,2018,68493,"Low Risk",85,94121,37.775705,-122.496453
2,12,2018,68493,"Moderate Risk",85,94121,37.775705,-122.496453
10,17,2018,68493,"Moderate Risk",83,94121,37.775705,-122.496453
10,17,2018,68493,"Moderate Risk",83,94121,37.775705,-122.496453
10,17,2018,68493,"High Risk",83,94121,37.775705,-122.496453
9,4,2019,68493,"Low Risk",83,94121,37.775705,-122.496453
9,4,2019,68493,"Moderate Risk",83,94121,37.775705,-122.496453
11,22,2017,68504,"Low Risk",94,94109,37.787848,-122.412123
11,22,2017,68504,"Moderate Risk",94,94109,37.787848,-122.412123
11,21,2016,68540,"Low Risk",94,94112,37.730249,-122.429739
10,11,2017,68540,"Low Risk",94,94112,37.730249,-122.429739
10,11,2017,68540,"Low Risk",94,94112,37.730249,-122.429739
2,7,2019,68560,"High Risk",78,94122,37.764128,-122.464961
2,7,2019,68560,"High Risk",78,94122,37.764128,-122.464961
3,16,2017,68615,"Moderate Risk",73,94105,37.794347,-122.394932
3,16,2017,68615,"High Risk",73,94105,37.794347,-122.394932
1,22,2018,68615,"Moderate Risk",76,94105,37.794347,-122.394932
2,15,2019,68615,"Moderate Risk",70,94105,37.794347,-122.394932
2,15,2019,68615,"Moderate Risk",70,94105,37.794347,-122.394932
7,23,2019,68615,"High Risk",80,94105,37.794347,-122.394932
1,10,2018,68644,"Moderate Risk",83,94110,37.759379,-122.410915
5,15,2019,68644,"High Risk",76,94110,37.759379,-122.410915
5,15,2019,68644,"Moderate Risk",76,94110,37.759379,-122.410915
5,15,2019,68644,"Moderate Risk",76,94110,37.759379,-122.410915
4,22,2017,68649,"High Risk",87,94107,37.780084,-122.391278
2,14,2017,68672,"Moderate Risk",82,94103,37.774722,-122.406761
2,14,2017,68672,"Moderate Risk",82,94103,37.774722,-122.406761
2,14,2017,68672,"Moderate Risk",82,94103,37.774722,-122.406761
11,28,2017,68672,"Moderate Risk",80,94103,37.774722,-122.406761
11,28,2017,68672,"Low Risk",80,94103,37.774722,-122.406761
11,28,2017,68672,"Moderate Risk",80,94103,37.774722,-122.406761
3,12,2019,68672,"Low Risk",86,94103,37.774722,-122.406761
8,9,2019,68699,"None",100,94118,37.783545,-122.461458
2,26,2018,68716,"Moderate Risk",80,94121,37.775818,-122.496401
2,26,2018,68716,"Low Risk",80,94121,37.775818,-122.496401
4,1,2019,68716,"Low Risk",96,94121,37.775818,-122.496401
9,26,2017,68739,"High Risk",93,94111,37.794551,-122.39319
10,11,2017,68753,"None",100,94107,37.781451,-122.395927
10,12,2017,68753,"High Risk",74,94107,37.781451,-122.395927
10,12,2017,68753,"Moderate Risk",74,94107,37.781451,-122.395927
3,4,2019,68753,"Low Risk",90,94107,37.781451,-122.395927
12,11,2017,68763,"Moderate Risk",88,94103,37.785014,-122.40664
12,11,2017,68763,"Low Risk",88,94103,37.785014,-122.40664
7,18,2018,68763,"Moderate Risk",88,94103,37.785014,-122.40664
7,18,2018,68763,"Moderate Risk",88,94103,37.785014,-122.40664
7,18,2018,68763,"Low Risk",88,94103,37.785014,-122.40664
1,16,2019,68773,"High Risk",87,94122,37.765412,-122.466375
1,16,2019,68773,"Moderate Risk",87,94122,37.765412,-122.466375
1,16,2019,68773,"Low Risk",87,94122,37.765412,-122.466375
1,3,2018,68774,"Low Risk",96,94102,37.783036,-122.417396
7,30,2019,68813,"Moderate Risk",71,94107,37.782803,-122.393379
7,30,2019,68813,"High Risk",71,94107,37.782803,-122.393379
2,22,2017,68826,"Moderate Risk",79,94111,37.79373,-122.403974
2,22,2017,68826,"Low Risk",79,94111,37.79373,-122.403974
2,22,2017,68826,"Low Risk",79,94111,37.79373,-122.403974
2,22,2017,68826,"High Risk",79,94111,37.79373,-122.403974
10,10,2018,68826,"Low Risk",88,94111,37.79373,-122.403974
10,10,2018,68826,"Low Risk",88,94111,37.79373,-122.403974
10,10,2018,68826,"Low Risk",88,94111,37.79373,-122.403974
11,14,2017,68831,"High Risk",83,94103,37.784758,-122.403837
11,14,2017,68831,"Moderate Risk",83,94103,37.784758,-122.403837
3,7,2019,68831,"Moderate Risk",83,94103,37.784758,-122.403837
8,14,2017,68832,"Low Risk",78,94124,37.743065,-122.405284
8,14,2017,68832,"Low Risk",78,94124,37.743065,-122.405284
8,14,2017,68832,"High Risk",78,94124,37.743065,-122.405284
4,22,2019,68832,"Moderate Risk",84,94124,37.743065,-122.405284
4,22,2019,68832,"Low Risk",84,94124,37.743065,-122.405284
7,12,2017,68890,"Low Risk",81,94112,37.715871,-122.439703
7,12,2017,68890,"Low Risk",81,94112,37.715871,-122.439703
7,12,2017,68890,"High Risk",81,94112,37.715871,-122.439703
7,12,2017,68890,"Low Risk",81,94112,37.715871,-122.439703
6,6,2018,68890,"Moderate Risk",84,94112,37.715871,-122.439703
6,6,2018,68890,"Low Risk",84,94112,37.715871,-122.439703
6,6,2018,68890,"Moderate Risk",84,94112,37.715871,-122.439703
6,6,2018,68890,"Low Risk",84,94112,37.715871,-122.439703
11,3,2016,68894,"Moderate Risk",90,94110,37.760955,-122.421552
1,25,2018,68894,"Moderate Risk",96,94110,37.760955,-122.421552
7,10,2018,68894,"Moderate Risk",94,94110,37.760955,-122.421552
3,27,2018,68909,"Moderate Risk",96,94122,37.763798,-122.472422
2,14,2017,68916,"High Risk",82,94103,37.775647,-122.406459
3,22,2018,68916,"Low Risk",76,94103,37.775647,-122.406459
3,22,2018,68916,"Moderate Risk",76,94103,37.775647,-122.406459
3,22,2018,68916,"Moderate Risk",76,94103,37.775647,-122.406459
3,22,2018,68916,"High Risk",76,94103,37.775647,-122.406459
